title,genre,director,country,year,imdb_id,imdb_rating
Жажда смерти 2,боевик,Майкл Уиннер,США,1982,tt0082250,6.0
Жажда смерти,триллер,Майкл Уиннер,Канада,1974,tt0071402,6.9
Жажда над ручьём,мелодрама,Константин Осин,СССР,1968,tt5074400,Рейтинг не найден
Жажда мести,"боевик, мелодрама, боевик, драматический фильм",Ракеш Рошан,"Индия, Индия",1988,tt0151206,6.6
Жажда золота,комедия,Жерар Ури,Франция,1993,tt0108179,4.7
Жалоба,социальная драма,Тимур Золоев,СССР,1986,tt0267143,6.2
Жажда золота,фильм-триллер,Энтони Хэйес,Австралия,2022,tt6020800,5.4
Жажда,"драма, фэнтези",Пак Чхан Ук,Республика Корея,2009,tt0762073,7.1
Жажда,психологическая драма,Дмитрий Тюрин,Россия,2013,tt2410266,6.9
Жажда,"драма, военный",Евгений Ташков,СССР,1959,tt0053466,7.0
Жажда странствий,комедия,Дэвид Уэйн,США,2012,tt1655460,5.6
"Жажда, война за воду","фильм-катастрофа, драма",Бен Рекхи,США,2005,tt0423514,5.4
Жажда смерти,"криминальный, боевик",Элай Рот,США,2018,tt1137450,6.3
Жажда,"драма, мелодрама",Гуру Датт,Индия,1957,tt0050870,8.3
Жадность,комедия,Джонатан Линн,США,1994,tt0109936,6.3
Жажда,драма,Ингмар Бергман,Швеция,1949,tt0041998,6.5
Жадность,"комедия, сатира",Майкл Уинтерботтом,Великобритания,2019,tt8972256,5.8
Жаворонок,"военный фильм, драма","Никита Курихин, Леонид Менакер",СССР,1964,tt0314947,7.2
Жаворонки на нитке,"комедийный фильм, парабола",Иржи Менцель,Чехословакия,1990,tt0064994,7.3
Жажда любви,Фильм-драма,Корэёси Курахара,Япония,1966,tt0060082,7.3
Жаворонки,драма,Ольгерт Дункерс,СССР,,tt0207845,6.6
Жажда смерти 3,"детектив, боевик",Майкл Уиннер,США,1985,tt0089003,5.8
Жажда жизни,драма,Винсент Миннелли,США,1956,tt0049456,7.3
Железный человек,"Фильм нуар, Спортивный фильм",Джозеф Певни,США,1951,tt0043678,6.2
Железный Флаг,"боевик, драма",Чжан Чэ,Гонконг,1980,tt0080743,6.9
Железный треугольник,драма,Эрик Уэстон,США,1989,tt0097593,5.8
Жажда,"триллер, фильм ужасов, фантастика",Род Харди,Австралия,1979,tt0080016,5.8
Женщины,"драма, комедия",Джордж Кьюкор,США,1939,tt0032143,7.7
"Женщина, пушка и лапша","комедия, драма",Чжан Имоу,Китай,2009,tt1428556,5.6
"Женщина, которую забыл Бог","романтический фильм, немое кино, драматический фильм",Сесил Блаунт Демилль,США,1917,tt0008786,6.1
"Женщина, которую я бросил",фильм-драма,Кириро Ураяма,Япония,1969,tt0203191,7.5
"Женщина, которая ушла",драма,Лав Диас,Филиппины,9 сентября,tt5843990,7.1
"Женщина, которая убежала",драма,Хон Сансу,Республика Корея,2020,tt11697690,6.7
"Женщина, которая смеётся","драма, мелодрама",Рышард Ордыньский,Польша,1931,tt0904054,Рейтинг не найден
"Женщина, которая изобрела любовь","драма, мелодрама",Вячеслав Висковский,Россия,1918,tt0220182,Рейтинг не найден
Женщина-оса,"фантастика, фильм ужасов",Джим Уайнорски,США,1995,tt0114896,4.1
"Женщина, которая поёт","музыкальный фильм, мелодрама",Александр Орлов,СССР,1978,tt0169403,5.8
Ж. К. В. Д.,"драма, трагикомедия",Мабрук Эль Мекри,"Бельгия, Франция, Люксембург",2008,tt1130988,7.0
Женщина-оборотень,фильм ужасов,Рино Ди Сильвестро,Италия,1976,tt0074829,5.0
Женщина-невидимка,"Фантастика, Кинокомедия, Мелодрама",А. Эдвард Сазерленд,США,"1940, 27 декабря, 1940",tt0032637,5.9
Женщина-насекомое,фильм-драма,Сёхэй Имамура,The Tokyo Night Sky Is Always the Densest Shade of Blue,1963,tt0057363,7.4
Железный человек,драматический,Тод Браунинг,США,1931,tt0022002,5.8
Женщина-кошка,"супергероика, технофэнтези",Питоф,"США, Австралия, Франция",2004,tt0327554,3.4
Женщина-волк из Лондона,"Детектив, Фильм ужасов",Жан Ярброу,США,1946,tt0038934,5.2
Женщина-демон,"драма, мистика",Канэто Синдо,Япония,1964,tt0058430,7.9
Загробная скиталица,фильм ужасов,Виктор Туржанский,Российская империя,1915,tt0006238,7.0
Женщина-арбуз,Комедия,Шерил Дунье,США,1996,tt0118125,7.1
Женщина Сайкаку,"драма, мелодрама",Кэндзи Мидзогути,Япония,1952,tt0045112,8.1
Женщина сверху,"романтическая комедия, мелодрама",Фина Торрес,США,2000,tt0206420,5.3
Женщина с душою куртизанки,драма,Александр Гарин,Российская империя,1916,,-
Женщина французского лейтенанта,"драма, мелодрама",Карел Рейш,Великобритания,1981,tt0082416,6.9
Женщина с…,"драматический фильм, ЛГБТ-фильм","Малгожата Шумовская, Михал Энглерт",Польша,2023,tt26746630,6.8
Женщина с разбитым носом,"Драма, Комедия, Мелодрама",Срджан Колевич,Сербия,2010,tt1324061,6.8
Женщина на пляже,мелодрама,Джозеф Пивни,США,1955,tt0048064,6.4
Женщина с кинжалом,драма,Яков Протазанов,Российская империя,1916,tt0007581,Рейтинг не найден
Женщина по имени Голда,"драма, биография",Алан Гибсон,США,,tt0084914,7.5
Женщина на войне,"чёрная комедия, фильм-триллер",Бенедикт Эрлингссон,"Франция, Исландия, Украина",2018,tt7279188,7.4
Женщина на Луне,фантастика,Фриц Ланг,Германия,1929,tt0019901,7.2
Женщина из Токио,"драма, комедия",Ясудзиро Одзу,Япония,1933,tt0024676,7.0
Женщина из племени апачей,Вестерн,Роджер Корман,США,"1955, 15 сентября, 1955",tt0047837,4.7
Женщина издалека,"военный фильм, драма",Тахир Сабиров,СССР,1978,,-
Женщина на пирсе 13,Фильм нуар,Роберт Стивенсон,США,1949,tt0041495,6.0
Женщина из Москвы,драма,Людвиг Бергер,США,1928,tt0018592,6.0
Женщина идёт впереди,"биографический фильм, драматический фильм",Сюзанна Уайт,США,"29 июня, 2018, 5 июля, 2018",tt5436228,6.7
Женщина идёт одна по земле,фильм-драма,Фумио Камэи,Япония,1953,tt0396778,Рейтинг не найден
Женщина из пятого округа,триллер,Павел Павликовский,"Франция, Польша, Великобритания",2011,tt1605777,5.3
Женщина под влиянием,драма,Джон Кассаветис,США,1974,tt0072417,8.0
Женщина есть женщина,комедия,Жан-Люк Годар,"Франция, Италия","Жан-Люк Годар, Жан-Люк Годар, 1961",tt0055572,7.3
Женщина и четверо её мужчин,притча,Альгимантас Пуйпа,СССР,1983,tt0088451,7.3
Женщина на пляже,нуар,Жан Ренуар,США,1947,tt0040000,6.4
Женщина для всех,мелодрама,Анатолий Матешко,СССР,1991,tt0204754,5.8
Женщина моря,драма,Джозеф фон Штернберг,США,1926,tt0017575,Рейтинг не найден
Женщина дня,"мелодрама, триллер","Александр Баранов, Бахытжан Килибаев",СССР,1989,tt0310391,6.9
Женщина дела,"драматический фильм, немое кино, романтический фильм",Кларенс Браун,США,1928,tt0019591,7.1
Женщина его мечты,"Фильм нуар, Мелодрама, Комедия","Джон Фэрроу, Ричард Флейшер",США,1951,tt0043643,7.0
Женщина года,"комедия, comedy of remarriage",Джордж Стивенс,США,1942,tt0035567,7.1
Женщина в черном 2: Ангел смерти,"ужасы, мистика, драма",Том Харпер,Распутин: Сумасшедший монах,2014,tt2339741,4.8
Женщина в чёрном,"фильм ужасов, мистика",Герберт Уайз,Великобритания,,tt0098672,7.1
Женщина в чёрном,,Джеймс Уоткинс,Распутин: Сумасшедший монах,2012,tt1596365,6.4
Женщина в пламени,драматический фильм,Роберт ван Акерен,ФРГ,1983,tt0083949,5.9
Женщина в песках,драма,Хироси Тэсигахара,The Tokyo Night Sky Is Always the Densest Shade of Blue,1964,tt0058625,8.4
Женщина в окне,"триллер, драма, детектив",Джо Райт,США,"14 мая, 2021",tt6111574,5.7
Женщина в камере №9,Women in Prison,Хесус Франко,Швейцария,1977,tt0123847,4.3
Женщина в красном,"комедия, мелодрама",Джин Уайлдер,США,1984,tt0088414,6.0
Женщина в зеркале,мелодрама,Паоло Кваренья,Италия,1984,tt0087165,4.6
Женщина в золоте,драма,Саймон Кертис,"Германия, Великобритания, США, Австрия",2015,tt2404425,7.3
Женщина Жанна,мелодрама,Сесиль Блаунт де Милль,США,1916,tt0008150,6.4
Женщина в дельфине,"приключения, фантастика, немое кино",Артур Кикебуш-Бренкен,,1920,tt0011208,7.0
"Женщина, которая желанна",драма,Курт Бернхардт,Германия,1929,tt0018588,6.7
Женщина в зелёном,детектив,Рой Уильям Нейл,США,1945,tt0038259,6.6
Жизнь побеждает,"драма, шпионский",Дину Негряну,,1951,tt0141956,7.3
Жизнь по Джейн Остин,"драма, комедия",Робин Свайкорд,США,2007,tt0866437,6.7
Жизнь Пи,"приключенческая, драма",Энг Ли,"США, Великобритания, Китайская Республика",2012,tt0454876,7.9
Женщина в комнате 13,"немое кино, драматический фильм, фильм-тайна",Фрэнк Ллойд,США,1920,tt0011876,Рейтинг не найден
Жизнь одна,"мелодрама, Мосфильм",Виталий Москаленко,Россия,2003,tt0372620,5.9
Женщина в комнате,"драма, триллер",Фрэнк Дарабонт,США,1983,tt0086534,6.0
Жизнь не может быть скучной,"комедия, драма, бадди-муви",Зоя Ахтар,Индия,2011,tt1562872,8.2
Жизнь на Мэйпл-Драйв,"драматический фильм, ЛГБТ-фильм, сериал, связанный с ЛГБТ",Кен Олин,США,"1992, 16 марта, 1992",tt0104118,7.0
Жизнь на земле,"комедия, драма",Абдеррахман Сиссако,"Мали, Мавритания, Франция",1998,tt0157160,6.8
Жизнь Мухомацу,фильм-драма,Хироси Инагаки,Япония,1958,tt0051955,7.5
Жизнь под страхом,"драматический фильм, романтический фильм, психологический триллер",Яш Чопра,Индия,1993,tt0109555,7.6
Жизнь морских обитателей,драма,Чжан Чи,Китай,2019,tt10121894,6.1
Жизнь Леонардо да Винчи,"исторический фильм, драма, фильм-биография, мини-сериал",Ренато Кастеллани,"Италия, Испания",1971,tt0068854,8.0
Жизнь Моисея,драма,Джеймс Стюарт Блэктон,США,1909,tt0001285,5.5
Жизнь как чудо,"комедия, мелодрама, музыкальный фильм, военная, драма",Эмир Кустурица,Сербия и Черногория,2004,tt0322420,7.5
Жизнь Клима Самгина,"драма, история",Виктор Титов,СССР,1988,tt0090552,7.7
Жизнь как сон,документальный фильм,Бейонсе,США,2013,tt2324998,6.6
Жизнь испытывает нас,"драма, мелодрама",Шамиль Махмудбеков,Азербайджанская ССР,1971,,-
"Жизнь как смертельная болезнь, передающаяся половым путём",драма,Кшиштоф Занусси,Франция,2000,tt0257289,7.0
Жизнь как дом,драма,Ирвин Уинклер,США,2001,tt0264796,7.4
Жизнь как катастрофа,"драма, комедия",Тод Харрисон Уильямс,США,2007,tt0783601,5.4
Жизнь Иисуса,драма,Мартин Скорсезе,США,,tt31066312,Рейтинг не найден
Жизнь Иисуса,драма,Брюно Дюмон,Франция,1997,tt0120448,7.0
Жизнь и смерть Пушкина,Биографический,Василий Гончаров,Российская империя,1910,tt0202158,5.0
Жизнь и смерть Фердинанда Люса,"драматический фильм, экранизация романа",Анатолий Бобровский,СССР,1976,tt0074078,6.8
Жизнь и страсти Иисуса Христа,"драма, фильм-биография","Фернан Зекка, Люсьен Нонге",Франция,1903,tt0127962,6.5
Жизнь на перемотке,комедия,Антони Марсьяно,Франция,2019,tt7998848,7.2
Жизнь и смерть порнобанды,"хоррор, роуд-муви",Младен Джорджевич,Сербия,2009,tt1388427,6.0
Жизнь и смерть дворянина Чертопханова,драматический фильм,Виктор Туров,СССР,1971,tt3069756,5.9
Жизнь и удивительные приключения Робинзона Крузо,приключенческий фильм,Станислав Говорухин,СССР,1972,tt0069541,6.5
Жизнь и смерть полковника Блимпа,"военный фильм, драма, мелодрама","Майкл Пауэлл, Эмерих Прессбургер",Великобритания,1943,tt0036112,8.0
Жизнь и приключения четырёх друзей,детский фильм,Олег Ерышев,СССР,,tt0461861,7.3
Жизнь и смерть Питера Селлерса,"фильм-биография, драма",Стивен Хопкинс,"Великобритания, США",2004,tt0352520,6.9
Жизнь и ничего больше,драма,Бертран Тавернье,Франция,1989,tt0098596,7.5
Жизнь и необычайные приключения солдата Ивана Чонкина,комедия,Иржи Менцель,"Чехия, Россия, Великобритания, Франция, Италия",1994,tt0110348,7.0
Жизнь и один день,драматический фильм,Саид Рустаи,Иран,2014,tt5460658,8.2
Жизнь и деяния бессмертного вождя Карагеоргия,исторический фильм,Илья Станоевич,Королевство Сербия,1911,tt0266688,6.0
Жизнь забавами полна,драма,Пётр Тодоровский,Россия,2001,tt0339942,6.0
Жизнь и времена судьи Роя Бина,"комедия, мелодрама, вестерн, экранизация",Джон Хьюстон,США,1972,tt0068853,6.8
Жизнь за год,"драма , мелодрама",Митя Окорн,США,2020,tt6598238,6.2
Жизнь за один день,документальный,Кевин Макдональд,США,2011,tt1687247,7.6
Жизнь за кадром,"комедия, мелодрама",Дэвид Мэмет,США,2000,tt0120202,6.7
Жизнь женщины,драма,Канэто Синдо,Япония,1953,tt0046145,7.2
«Жизнь за жизнь»,драма,Евгений Бауэр,Российская империя,1916,tt0212633,6.4
Жизнь за гранью,психологический триллер,Агнешка Войтович-Восло,США,2009,tt0838247,5.9
Жизнь даётся один раз,"Криминальная, драма, Прото-нуар",Фриц Ланг,США,"29 января, 1937",tt0029808,7.2
Жизнь евреев в Палестине,документальный фильм,Noah Sokolovsky,Российская империя,1913,tt0231984,5.5
Жизнь Дэвида Гейла,"детектив, драма",Алан Паркер,"США, Германия",2003,tt0289992,7.5
Жизнь других,"триллер, драма, Инструментальная",Флориан Хенкель фон Доннерсмарк,Германия,"15 марта, 2006, 23 марта, 2006",tt0405094,8.4
Жизнь Джавида,"драма, исторический",Рамиз Гасаноглу,Азербайджан,2007,tt1279418,8.4
Жизнь для живых,драматический фильм,В. Шантарам,Британская Индия,1939,tt0275497,7.6
Жизнь генерала Вильи,приключенческий фильм,Кристи Кэбэнн,США,1914,tt0004223,6.1
Жизнь врасплох,драма,Александр Бруньковский,Россия,2007,tt0766224,5.8
Женщина из джунглей,фильм ужасов,Реджинальд Ле Борг,США,1944,tt0036975,4.6
Жизнь во имя любви,"музыкальный фильм, романтический фильм",Махеш Бхатт,Индия,1990,tt0149573,6.3
Жизнь взаймы,драма,Сидни Поллак,США,1977,tt0075774,5.8
Жизнь вдвоем,комедия,Клемен Дюур,Франция,1958,tt0052363,6.0
Жизнь Верди,"мини-сериал, биографический фильм, исторический фильм, музыкальный фильм",Ренато Кастеллани,ФРГ,,tt0087621,8.1
Жизнь в стиле кантри,драма,Кристофер Кейн,США,,tt0105191,7.1
Жизнь в чемоданах,"драма, приключения",Питер Гринуэй,Нидерланды,2005,tt0486192,6.1
Жизнь в отчаянии,Комедия,Джон Уотерс,США,1977,tt0075936,7.0
Жизнь в розовом цвете,"драма, музыкальный фильм, биография",Оливье Даан,"Франция, Великобритания, Чехия",2007,tt0450188,7.5
Жизнь в мотеле,"драма, триллер",Гейб Польски,США,2012,tt1559036,5.9
Жизнь в смерти,драма,Евгений Бауэр,Российская империя,1914,tt0209509,Рейтинг не найден
Жизнь в военные времена,"чёрная комедия, драма",Тодд Солондз,США,2009,tt0808526,6.4
Жизнь богемы,"комедия, драма",Аки Каурисмяки,"Франция, Германия, Швеция, Финляндия",1992,tt0105750,7.6
Жизнь богемы,"драма, экранизация",Марсель Л’Эрбье,Франция,1945,tt0035515,6.3
Жизнь впереди,комедия,Карен Оганесян,Россия,2017,tt7475284,5.5
Жизнь бенгальского улана,военный фильм,Генри Хэтэуэй,США,1935,tt0026643,7.0
Жизнь в цитадели,драма,Герберт Раппапорт,СССР,1947,tt0040014,6.0
Жизнь,драматический фильм,Маттиас Гласнер,Германия,2024,tt27165281,7.5
Женщина в окне,"нуар, триллер, детектив",Фриц Ланг,США,1944,tt0037469,7.6
Жыве Беларусь!,драма,Кшиштоф Лукашевич,Польша,2012,tt2723138,6.5
Жуткий,фильм-триллер,Киёси Куросава,Япония,"13 февраля, 2016",tt4900708,6.4
Жизнь в зоопарке,документальный,"Згуриди, Александр Михайлович",СССР,1940,tt0038690,Рейтинг не найден
Жизнь в забвении,"комедия, драма",Том Дичилло,США,1995,tt0113677,7.5
Жутко громко и запредельно близко,драма,Стивен Долдри,США,2011,tt0477302,6.9
"За рекой, в тени деревьев",экранизация романа,,США,2022,tt5652768,6.7
Жизнь Берлиоза,"биографический фильм, исторический фильм, драма, музыкальный фильм","Жак Требута, Виктор Сергеев",Канада,,tt0281515,7.4
Заброшенная шахта,"Фильм ужасов, Приключенческий, Мистический",Джефф Чемберлен,Америка,2012,tt1329404,3.8
Заброшенная станция,драматический фильм,Алиреза Раисиан,Иран,2002,tt0333645,6.6
Забриски-Пойнт,драма,Микеланджело Антониони,США,1970,tt0066601,6.9
Забойный футбол,"комедия, мелодрама, спорт",Шерри Хорман,Германия,2004,tt0375911,6.7
Забойный реванш,"спорт, комедия",Питер Сигал,США,2013,tt1661382,6.4
Жизнь американского пожарного,боевик,Эдвин Портер,США,1903,tt0000447,6.4
Заблудший (Гнёзда),драма,Семён Туманов,СССР,1966,tt0061211,7.0
Жутковатое приключение Алисы,"немое кино, анимационно-игровой фильм",Уолт Дисней,США,"1 апреля, 1924",tt0014664,5.3
Жизнь Адель,романтический фильм,Абделатиф Кешиш,"Франция, Бельгия, Испания",2013,tt2278871,7.7
Заблудшие,"драма, исторический фильм, военный фильм",Андре Тешине,"Франция, Великобритания",2003,tt0329111,6.5
Заблудшие ангелы,драма,Хью Хадсон,США,"1989, 31 мая, 1990",tt0097782,5.9
Заблудшие,социально-психологическая молодежная драма,Калью Комиссаров,СССР,1970,tt0447515,5.3
Заблудившееся орудие,,Йозеф Мах,Чехословакия,1958,tt0257287,5.9
Забивание камнями Сорайи М.,драма,Сайрус Наурасте,США,2008,tt1277737,7.9
Забери мою душу,"слэшер, фильм ужасов",Уэс Крэйвен,США,2010,tt0872230,4.8
Забарджад,драма,Баходыр Одылов,Узбекистан,2007,,-
Забинтованная,"Мелодрама, Ужасы",Мария Битти,Германия,"2009, 19 ноября, 2009",tt1434925,4.7
Забирая жизни,"психологический триллер, детектив",Ди Джей Карузо,"США, Канада","16 марта, 2004, 8 апреля, 2004",tt0364045,6.2
Забегаловка,"комедия, драма",Барри Левинсон,США,1982,tt0083833,7.0
Забавы молодых,мелодрама,Евгений Герасимов,СССР,1987,tt0137045,6.4
Жуть,фильм ужасов,"Джин Джозеф, Томас Доран",США,1986,tt0090057,4.9
Забавы и игры,фантастика,Герд Освальд,США,1964,tt0667815,7.2
Забавные приключения Дика и Джейн,комедия,Тед Котчефф,США,1977,tt0076059,6.4
Забавная ферма,комедия,Джордж Рой Хилл,США,1988,tt0095188,6.2
Забавные игры,"триллер, фильм ужасов",Михаэль Ханеке,Австрия,"11 сентября, 1997, 1997",tt0119167,7.5
Забавная мордашка,"кинокомедия, мюзикл, мелодрама",Стэнли Донен,США,"1957, 13 февраля, 1957",tt0050419,7.0
Заат,"научно-фантастический, фильм ужасов",Дон Бартон,США,1971,tt0072666,2.2
"Забавная история, случившаяся по дороге на форум",комедия,Ричард Лестер,"США, Великобритания",1966,tt0060438,6.8
За шкуру полицейского,"детектив, боевик, мелодрама",Ален Делон,Франция,1981,tt0082935,6.4
За что?,"исторический фильм, мелодрама",Ежи Кавалерович,Россия,1995,tt0115039,6.8
За что мне это?,мелодрама,Педро Альмодовар,Испания,1984,tt0088461,7.1
За час до рассвета,"историко-революционный, драма, экранизация","Нерсес Оганесян, Эразм Карамян",СССР,1973,tt0421018,5.9
За холмами,драма,Кристиан Мунджиу,"Румыния, Франция, Бельгия",2012,tt2258281,7.5
За что стоит умереть,"драма, комедия",Гас Ван Сент,"США, Великобритания, Канада",1995,tt0114681,6.8
"За тех, кто в море","драма, военный, приключение",Александр Файнциммер,СССР,1947,tt0166886,4.1
"За тех, кого мы любим","драма, военный, исторический",Таку Синдзё,Япония,2007,tt0882797,5.8
За твою судьбу,"драма, военный",Тимур Золоев,СССР,1972,tt4695102,6.2
Забавные игры,"драма, триллер",Михаэль Ханеке,США,2007,tt0808279,6.5
За тонким человеком,"детектив, кинокомедия",В. С. ван Дайк,США,1936,tt0027260,7.6
За счастьем,драма,Евгений Бауэр,Россия,1917,tt0008800,6.7
За советскую родину,драма,"Рафаил Музыкант, Юрий Музыкант",СССР,1937,tt0029813,5.8
За спичками,комедия,"Леонид Гайдай, Ристо Орко","СССР, Финляндия",1980,tt0081796,6.8
За синими ночами,мелодрама,Ольгерд Воронцов,СССР,,tt2844020,4.9
За стеной,Фильм нуар,Крейн Уилбур,США,1950,tt0042826,6.7
За синей дверью,"Фэнтези, приключения, семейный",Мариуш Палей,Польша,2016,tt6233882,5.5
За рекой — граница,"драма, экранизация",Алты Карлиев,СССР,1970,tt0068009,5.3
За решёткой,"драматический фильм, тюремный фильм",Ури Барбаш,Израиль,1984,tt0087699,6.7
За пять секунд до катастрофы,научная фантастика,Анатолий Иванов,СССР,1977,tt5450640,Рейтинг не найден
За стенами тюрьмы Фолсом,Фильм нуар,Крейн Уилбур,США,1951,tt0043677,6.6
За пригоршню долларов,вестерн,,ФРГ,1964,tt0058461,7.9
За пропастью во ржи,"драма, биография",Дэнни Стронг,США,2017,tt4986134,6.7
За пригоршню динамита,"сапата-вестерн, Военный, Драма",Серджо Леоне,Италия,1971,tt0067140,7.6
За прекрасных дам!,комедия,Анатолий Эйрамджан,СССР,1989,tt0098700,5.7
За стеной,драма,Кшиштоф Занусси,Польша,1971,tt0068010,7.1
За пределами долины кукол,"комедия, драма, музыка",Расс Мейер,США,1970,tt0065466,6.1
За пределами временного барьера,Научно-фантастический фильм,Эдгар Г. Ульмер,США,1960,tt0053651,5.3
За сигаретами,"роуд-муви, драматический фильм, комедийный фильм",Эмманюэль Берко,Франция,2013,tt2289538,6.4
За отдельными столиками,драма,Делберт Манн,США,1958,tt0052182,7.4
За пивом!,"драматический фильм, военный фильм",Питер Фаррелли,США,2022,tt10268488,6.8
За последней чертой,"боевик, детективная драма",Николай Стамбула,СССР,1991,tt0204752,7.1
За облаками,"драма, мелодрама","Микеланджело Антониони, Вим Вендерс","Германия, Италия, Франция",1995,tt0114086,6.4
За облаками — небо,"Киноповесть, драма",Юрий Егоров,СССР,1973,tt0170826,5.9
За наших любимых,драма,Морис Пиала,Франция,1983,tt0086650,7.1
За нами Москва,Военные фильмы,Мажит Бегалин,СССР,1967,tt0348483,5.9
За нас двоих,драма,Клод Лелуш,"Франция, Канада",1979,tt0080184,6.3
За право первой ночи,драма,Александр Уральский,Российская империя,1916,,-
Заговор,"военный фильм, драматический фильм",Рене Генвиль,Франция,1973,tt0069912,6.1
Заблудшие души,"драма, экранизация",Карл Фройлих,Германия,1921,tt0012323,Рейтинг не найден
Заговор «Параллакс»,триллер,Алан Пакула,США,1974,tt0071970,7.1
За поворотом — поворот,драма,Ольгерт Дункерс,СССР,1968,tt2396391,5.6
За пределами закона,"драма, криминал, триллер",Ларри Фергюсон,США,"1992, 22 апреля, 1993",tt0103805,6.4
Зал ожидания,драма,Карен Сперлинг,США,1973,,-
Залётчики,комедия,Кирилл Кузин,Россия,2014,tt3718062,1.2
За нас с вами,драма,Андрей Смирнов,Россия,2023,tt27868137,6.7
Зал самоубийц,"драма, мелодрама",Ян Комаса,Польша,2011,tt1808454,6.6
Зал ожидания,драма,Жак Робен,Франция,1964,tt0302905,6.1
Заговор,детектив,Маноле Маркус,Румыния,1973,tt0125709,6.3
Зал Джимми,"историческая, драма",Кен Лоуч,"Великобритания, Ирландия, Франция",2014,tt3110960,6.7
Закусочная на шоссе 66,Криминальная комедия,Джон Марк Робинсон,США,1984,tt0088008,5.4
Зал ожидания,"короткометражка, драма, мелодрама",Йос Стеллинг,"Германия, Нидерланды",1996,tt0114884,7.3
Закусочная на колёсах,"боевик, комедия",Саммо Хун,"Гонконг, Испания",1984,tt0087578,7.0
Закупщик оружия,мелодрама,Нардо Кастильо,Канада,1984,tt0087374,3.9
Закрытый занавес,драматический фильм,"Джафар Панахи, Камбузья Партови",Иран,"12 февраля, 2013",tt2626926,6.5
За экраном,комедия,Чарли Чаплин,США,1916,tt0006414,6.9
Законы привлекательности,романтическая комедия,Питер Хауитт,США,2004,tt0323033,5.9
Закрытые пространства,"драма, комедия",Игорь Лебедев,Россия,2008,tt1279976,6.4
Закройщик из Торжка,комедия,Яков Протазанов,СССР,1925,tt0016559,6.9
Закрой мои глаза,"драма, мелодрама",Стивен Поляков,Великобритания,1991,tt0101595,6.2
Законы рукопашного боя 2: Тайное задание,боевик,Кёрт Андерсон,США,1992,tt0104823,5.3
Закон Ханны,"драма, вестерн",Рэйчел Талалэй,"США, Канада",2012,tt2082289,5.2
Законы Бруклина,"криминальная, драма",Майкл Корренте,США,2007,tt0283503,6.3
Закон улиц,драма,Ральф Хабиб,Франция,1956,tt0049448,6.2
Законопослушный гражданин,"фильм о вигилантах, триллер, драма, криминал",Ф. Гэри Грей,США,2009,tt1197624,7.4
Законный брак,мелодрама,Альберт Мкртчян,СССР,1985,tt0184071,7.1
Закон рынка,драма,Стефан Бризе,Франция,2015,tt4428814,6.8
Закон о детях,"драматический фильм, экранизация романа",Ричард Эйр,"Великобритания, США",2017 год,tt6040662,6.7
Закон противоположностей,драматический фильм,Рикки Тоньяцци,Италия,2000,tt0208032,7.1
Закон неизбежности,драма,Ник Гомес,США,1992,tt0104693,6.7
Закон ночи,"гангстерский фильм, драма",Бен Аффлек,США,2016,tt2361317,6.4
Закон доблести,боевик,"Майк Маккой, Скотт Во",США,2012,tt1591479,6.4
За пределами. Семьдесят первый,"документальный, спортивный",Дмитрий Плотников,Россия,2024,,-
Закон жизни,драма,"Александр Столпер, Борис Иванов",СССР,1940,tt0033293,5.2
Закон и кулак,боевик,Ежи Гофман,Польша,1964,tt0060852,7.3
Закон мести,"драма, триллер","Боджесси Кристофер, Скотт Лит",США,1999,tt0175997,3.8
Закон есть закон,комедия,Кристиан-Жак,"Франция, Италия",1958,tt0051851,7.4
Закон выжившего,"драма, триллер, неонуар",Жозе Джованни,Франция,1967,tt0196709,6.3
Закон границы,драма,Омер Лютфи Акад,Турция,1966,tt0261739,6.7
Закон Антарктиды,драма,Тимофей Левчук,СССР,1962,tt0143009,4.6
Закон бойни,"драматический фильм, ЛГБТ-фильм, фильм об американском футболе",,США,2002,tt0266971,5.9
Закон,"драма, исторический фильм",Владимир Наумов,СССР,1989,tt0098704,7.3
Закон желания,"комедийная драма, триллер",Педро Альмодовар,Испания,1987,tt0093412,7.1
Заколдованный остров,приключения,Аллан Двон,США,1958,tt0051581,4.8
Заколдованный замок,фильм ужасов,Роджер Корман,США,1963,tt0057128,6.7
Заколдованная Элла,"Комедия, фэнтези",Томми О'Хавер,"США, Ирландия, Великобритания",2004,tt0327679,6.3
Заклятье. Шёпот ведьм,фильм ужасов,Серик Бейсеу,Россия,2024,tt13358904,3.8
Заклятые друзья,"подростковая, комедийная драма, фильм-антология",Дэйзи Майер,"США, Канада",,tt1865368,5.0
Закон гор,экранизация,Николай Санишвили,СССР,1964,tt0273710,7.7
Закованная фильмой,драма,Никандр Туркин,РСФСР,1918,tt0220180,6.8
Заклятье: Спуск к дьяволу,фильм ужасов о сверхъестественном,Брендан Малдауни,Ирландия,2022,tt14550642,5.3
Заклятие. Зло внутри,фильм ужасов о сверхъестественном,Бишал Дутта,США,2023,tt15683734,5.2
Заклятие долины змей,"приключения, фантастика",Марек Пестрак,СССР,1987,tt0095456,5.4
Заклятье. Дом 32,фильм ужасов,Альберт Пинто,"Испания, Франция",2020,tt10952782,5.6
Заклятие,"фильм ужасов, триллер",Джеймс Ван,США,2013,tt1457767,7.5
«Заговор»,телевизионный спектакль,Светлана Аннапольская,СССР,1971,tt5953822,5.0
